tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,,,,
5.69261128532042E+017,neutral,0.6809,,0,Virgin America,,carabubes,,0,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,,2015-02-21 14:23:24 -0800,"Los Angeles, California",Central Time (US & Canada),,,,,
5.69260526976545E+017,positive,1,,,Virgin America,,wmrrock,,0,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,,2015-02-21 14:21:00 -0800,CT,Eastern Time (US & Canada),,,,,
5.69253311813186E+017,positive,1,,,Virgin America,,DailyBillboard,,0,@VirginAmerica Keep up the great work :),,2015-02-21 13:52:20 -0800,"Los Angeles, California",Pacific Time (US & Canada),,,,,
5.69253236093268E+017,positive,1,,,Virgin America,,BigRichTexasPam,,0,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,"[32.84359605, -96.84910929]",2015-02-21 13:52:02 -0800,FREE ADVICE! ,Central Time (US & Canada),,,,,
5.69250469178176E+017,positive,0.6775,,0,Virgin America,,rtw4,,0,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,,2015-02-21 13:41:02 -0800,"Natick, MA, USA",Central Time (US & Canada),,,,,
5.69248437050303E+017,neutral,1,,,Virgin America,,casualdiego,,0,@VirginAmerica can you please get me to the new york area before monday afternoon,,2015-02-21 13:32:58 -0800,"okayville, population me",,,,,,
5.69248400836727E+017,positive,1,,,Virgin America,,kyle_romanoff,,0,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",,2015-02-21 13:32:49 -0800,,,,,,,
5.69240250192671E+017,positive,0.6667,,0,Virgin America,,aaronkurlander,,0,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,,2015-02-21 13:00:26 -0800,"New York, NY",Eastern Time (US & Canada),,,,,
5.6923647169083E+017,neutral,0.634,,0,Virgin America,,floatingatoll,,0,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",,2015-02-21 12:45:25 -0800,"Silicon Valley, California",Pacific Time (US & Canada),,,,,
5.69222494952886E+017,positive,0.6522,,,Virgin America,,carlos89178,,0,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,,2015-02-21 11:49:53 -0800,,,,,,,
5.69221440794272E+017,positive,1,,,Virgin America,,carlos89178,,0,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,,2015-02-21 11:45:41 -0800,,,,,,,
5.6922023229372E+017,neutral,1,,,Virgin America,,alanzeino,,0,"@VirginAmerica it’s just a bug report, guys",,2015-02-21 11:40:53 -0800,San Francisco,Pacific Time (US & Canada),,,,,
5.69212570478912E+017,positive,0.7081,,,Virgin America,,stefanpinto,,0,@VirginAmerica Like http://t.co/VPqEm31XUQ,,2015-02-21 11:10:26 -0800,"Los Angeles, CA",Pacific Time (US & Canada),,,,,
5.6920956671547E+017,positive,1,,,Virgin America,,jennifer_caron,,0,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,,2015-02-21 10:58:30 -0800,"Los Angeles, CA",Pacific Time (US & Canada),,,,,
5.69208480793567E+017,positive,0.6899,,,Virgin America,,miaerolinea,,0,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",,2015-02-21 10:54:11 -0800,Worldwide,Caracas,,,,,
5.69205125278859E+017,positive,1,,,Virgin America,,ninjasistah,,0,@VirginAmerica thanks so much!,,2015-02-21 10:40:51 -0800,Massachusetts,Eastern Time (US & Canada),,,,,
5.6920269118591E+017,positive,0.6575,,,Virgin America,,EleonoraKaras,,0,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",,2015-02-21 10:31:11 -0800,New York,,,,,,
5.69201943131738E+017,positive,1,,,Virgin America,,carlosondrums,,0,@VirginAmerica Very nicely done. 👏,,2015-02-21 10:28:13 -0800,Las Vegas,Eastern Time (US & Canada),,,,,
5.69200619430421E+017,positive,0.6701,,,Virgin America,,ninjasistah,,0,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ,),,2015-02-21 10:22:57 -0800,Massachusetts,Eastern Time (US & Canada),,,,
5.69198104806699E+017,positive,1,,,Virgin America,,SunRighteous,,0,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,,2015-02-21 10:12:58 -0800,,Alaska,,,,,
5.69197967959155E+017,positive,1,,,Virgin America,,readerriter,,0,@VirginAmerica sounds like fun !,,2015-02-21 10:12:25 -0800,"CALIFORNIA, USA",Pacific Time (US & Canada),,,,,
5.69197611393163E+017,neutral,1,,,Virgin America,,jeredscott,,0,@VirginAmerica any updates on flight 413 from Jfk &gt, Lax,,2015-02-21 10:11:00 -0800,"downtown, CA",Pacific Time (US & Canada),,,,
5.69197515993534E+017,neutral,1,,,Virgin America,,eric_t_lee,,0,@virginamerica spruce moose!,,2015-02-21 10:10:37 -0800,Brooklyn,Eastern Time (US & Canada),,,,,
5.69180623165915E+017,positive,0.6771,,,Virgin America,,InuAtah,,0,"@VirginAmerica classiq, luv Virgin America. Greetingz",,2015-02-21 09:03:30 -0800,Abuja,,,,,,
5.6917677705608E+017,positive,1,,,Virgin America,,Recessionista,,0,@VirginAmerica Thanks for your great customer service today &amp, for helping me get all my travel sorted out!,,2015-02-21 08:48:13 -0800,"Los Angeles, CA",Pacific Time (US & Canada),,,,
5.69165709516759E+017,positive,1,,,Virgin America,,moosekazmi,,0,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,,2015-02-21 08:04:14 -0800,"Las Piedras, Peru",,,,,,
5.69110766235877E+017,positive,1,,,Virgin America,,_LisaCap,,0,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,,2015-02-21 04:25:54 -0800,"Charlestown, MA",,,,,,
5.69020707113476E+017,positive,1,,,Virgin America,,courtDMC,,0,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",,2015-02-20 22:28:03 -0800,New York for now.,Central Time (US & Canada),,,,,
5.69018352464589E+017,neutral,0.6598,,,Virgin America,,woawABQ,,0,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,2015-02-20 22:18:41 -0800,"Albuquerque, NM",,,,,,
5.69011849976349E+017,positive,1,,,Virgin America,,Cydney_Chase,,0,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,,2015-02-20 21:52:51 -0800,#SF#Optimist #Freefalling,Pacific Time (US & Canada),,,,,
5.68989005162766E+017,neutral,1,,,Virgin America,,AirlineFuel,,0,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",,2015-02-20 20:22:04 -0800,Global,Sydney,,,,,
5.68977439398822E+017,neutral,1,,,Virgin America,,OriginalTuna,,0,@VirginAmerica any plans to start flying direct from DAL to LAS?,,2015-02-20 19:36:07 -0800,Texas,Central Time (US & Canada),,,,,
5.68977175149294E+017,neutral,0.6701,,,Virgin America,,ImThankfulRadio,,0,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,"[0.0, 0.0]",2015-02-20 19:35:04 -0800,Washington State,Pacific Time (US & Canada),,,,,
5.68972394297078E+017,positive,1,,,Virgin America,,AnnaProsser,,0,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",,2015-02-20 19:16:04 -0800,USA,Pacific Time (US & Canada),,,,,
5.68945265899483E+017,neutral,1,,,Virgin America,,daisy1016,,0,@VirginAmerica Grand Budapest Hotel #OscarsCountdown,,2015-02-20 17:28:16 -0800,Florida,Eastern Time (US & Canada),,,,,
5.68943244027007E+017,neutral,1,,,Virgin America,,TGSOFL,,0,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.,,2015-02-20 17:20:14 -0800,Florida,Eastern Time (US & Canada),,,,,
5.68929979981033E+017,positive,1,,,Virgin America,,djchuang,,1,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,"[32.8454782, -96.8504585]",2015-02-20 16:27:32 -0800,"Orange County, CA",Pacific Time (US & Canada),,,,,
5.68928605226426E+017,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,,2015-02-20 16:22:04 -0800,Global,Sydney,,,,,
5.68926018049692E+017,neutral,1,,,Virgin America,,fromtheleftseat,,0,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,,2015-02-20 16:11:47 -0800,Phoenix AZ,Arizona,,,,,
5.68923762764095E+017,positive,0.6855,,,Virgin America,,AlyssaJenS,,0,@VirginAmerica I see what you did there ,),,2015-02-20 16:02:49 -0800,"Bay Area, CA",Pacific Time (US & Canada),,,,
5.689206147166E+017,neutral,0.6803,,,Virgin America,,Kevin_E_Park,,0,@VirginAmerica way to take advantage of #MayweatherPacquiao :),,2015-02-20 15:50:19 -0800,,Pacific Time (US & Canada),,,,,
5.68920221882257E+017,neutral,1,,,Virgin America,,FlexinFinessinB,,0,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,,2015-02-20 15:48:45 -0800,,Central Time (US & Canada),,,,,
5.68911350656676E+017,positive,1,,,Virgin America,,drsaadiaim,,0,@VirginAmerica your inflight team makes the experience #amazing!,,2015-02-20 15:13:30 -0800,Boca Raton FL 33434,,,,,,
5.68910590921609E+017,positive,1,,,Virgin America,,MaverickGamersX,,0,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,,2015-02-20 15:10:29 -0800,Follow/Retweet for giveaways!,,,,,,
5.68898405189038E+017,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,,2015-02-20 14:22:04 -0800,Global,Sydney,,,,,
5.68897315458691E+017,positive,1,,,Virgin America,,CanPOREOTICS,,0,@VirginAmerica fav airline,,2015-02-20 14:17:44 -0800,"Anaheim, CA",,,,,,
5.6889007416481E+017,positive,0.6776,,,Virgin America,,MaverickGamersX,,0,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),,2015-02-20 13:48:57 -0800,Follow/Retweet for giveaways!,,,,,,
5.68890062286385E+017,neutral,1,,,Virgin America,,LizaUtter,,0,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”,,2015-02-20 13:48:54 -0800,"Malibu, CA",Pacific Time (US & Canada),,,,,
5.68884848632279E+017,neutral,1,,,Virgin America,,crj_lll,,0,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,,2015-02-20 13:28:11 -0800,"Las Vegas, NV",Pacific Time (US & Canada),,,,,
5.68874645564363E+017,positive,1,,,Virgin America,,AcronymBex,,0,@VirginAmerica Thank you!!,,2015-02-20 12:47:39 -0800,"NY, NY",Eastern Time (US & Canada),,,,,
5.68867068331864E+017,neutral,0.6773,,0,Virgin America,,AcronymBex,,0,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!,,2015-02-20 12:17:32 -0800,"NY, NY",Eastern Time (US & Canada),,,,,
5.68865011717706E+017,neutral,0.642,,0,Virgin America,,notthatnathan,,0,@VirginAmerica I need you to follow back in order to DM.,,2015-02-20 12:09:22 -0800,"Portland, Maine",Eastern Time (US & Canada),,,,,
5.688648156549E+017,neutral,1,,,Virgin America,,Sleubeau,,0,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄,"[39.24087254, -94.63994975]",2015-02-20 12:08:35 -0800,"Kansas City, MO",Central Time (US & Canada),,,,,
5.68855933360607E+017,neutral,0.6791,,0,Virgin America,,crj_lll,,0,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,,2015-02-20 11:33:18 -0800,"Las Vegas, NV",Pacific Time (US & Canada),,,,,
5.68847512372515E+017,neutral,1,,,Virgin America,,crj_lll,,0,@VirginAmerica what is your policy on flying after surgery?,,2015-02-20 10:59:50 -0800,"Las Vegas, NV",Pacific Time (US & Canada),,,,,
5.68845553104069E+017,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg,,2015-02-20 10:52:03 -0800,Global,Sydney,,,,,
5.68840560347374E+017,positive,1,,,Virgin America,,polaroidmisha,,0,@VirginAmerica would love to do more for virgin just like I do for @GoPro,"[0.0, 0.0]",2015-02-20 10:32:12 -0800,San Francisco,Pacific Time (US & Canada),,,,,
5.6883802004181E+017,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,,2015-02-20 10:22:07 -0800,Global,Sydney,,,,,
5.68837602071204E+017,neutral,1,,,Virgin America,,NazarFakih,,0,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",,2015-02-20 10:20:27 -0800,,Pacific Time (US & Canada),,,,,
5.68833739192558E+017,neutral,1,,,Virgin America,,JetBlueNews,,0,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,,2015-02-20 10:05:06 -0800,USA,Sydney,,,,,
5.68830466830152E+017,neutral,1,,,Virgin America,,AirlineFuel,,0,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",,2015-02-20 09:52:06 -0800,Global,Sydney,,,,,
5.68828648687591E+017,neutral,0.6625,,0,Virgin America,,SocialMedia305,,0,@VirginAmerica weather delays &gt, next few weeks ,) #JFK #BOS #DCA,,2015-02-20 09:44:52 -0800,,Eastern Time (US & Canada),,,
5.68828112626012E+017,neutral,1,,,Virgin America,,sbaaronson,,0,@VirginAmerica @madbee95 check the website before you go to the airport!,,2015-02-20 09:42:45 -0800,Los Angeles,,,,,,
5.68823689422053E+017,neutral,1,,,Virgin America,,StevenMYoung,,0,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp, w/the windchill -8,,2015-02-20 09:25:10 -0800,"Brooklyn, NY",Eastern Time (US & Canada),,,,
5.68815689684816E+017,positive,1,,,Virgin America,,thecompostcook,,0,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,"[37.77465018, -122.44032176]",2015-02-20 08:53:23 -0800,"New York, NY",Eastern Time (US & Canada),,,,,
5.68805696780825E+017,positive,1,,,Virgin America,,matthewhirsch,,0,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2015-02-20 08:13:40 -0800,"Hoboken, NJ",Eastern Time (US & Canada),,,,,
5.68803996774879E+017,positive,0.6884,,,Virgin America,,GabriellaDago,,0,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",,2015-02-20 08:06:55 -0800,New York City,Eastern Time (US & Canada),,,,,
5.68802396907835E+017,positive,0.6658,,,Virgin America,,AdamSinger,,0,@VirginAmerica happy to spend the day together. Let's do this!,,2015-02-20 08:00:33 -0800,"San Francisco, CA",Central Time (US & Canada),,,,,
5.68800805475783E+017,neutral,0.375,,0,Virgin America,,GabriellaDago,,0,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,,2015-02-20 07:54:14 -0800,New York City,Eastern Time (US & Canada),,,,,
5.68795484283736E+017,neutral,1,,,Virgin America,,MarcPerez,,0,@VirginAmerica missed my flight. How does standby work?,,2015-02-20 07:33:05 -0800, California 92705,Pacific Time (US & Canada),,,,,
5.68795139512128E+017,positive,1,,,Virgin America,,JayRockerz,,0,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,,2015-02-20 07:31:43 -0800,"39.149054,  -77.273589",Eastern Time (US & Canada),,,,,
5.68792520337039E+017,neutral,1,,,Virgin America,,mlbkid162,,0,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS,,2015-02-20 07:21:19 -0800,New york,,,,,,
5.68791035297468E+017,positive,1,,,Virgin America,,Hwoodboy24,,0,@VirginAmerica thank you! I absolutely will 😎,,2015-02-20 07:15:25 -0800,BOS • LA • NYC ,Pacific Time (US & Canada),,,,,
5.68781819233092E+017,neutral,0.6529,,,Virgin America,,GabriellaDago,,0,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘,,2015-02-20 06:38:47 -0800,New York City,Eastern Time (US & Canada),,,,,
5.68735060104511E+017,neutral,1,,,Virgin America,,gemmabow19,,2,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund,,2015-02-20 03:32:59 -0800,,,,,,,
5.68689188377403E+017,neutral,1,,,Virgin America,,BFPTravel,,0,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,,2015-02-20 00:30:42 -0800,,London,,,,,
5.68646087361356E+017,neutral,0.6667,,,Virgin America,,chet,,0,@VirginAmerica add DTW and I'm sold!,,2015-02-19 21:39:26 -0800,,Pacific Time (US & Canada),,,,,
5.68643040073507E+017,positive,0.6809,,,Virgin America,,TMAnderson10,,0,@VirginAmerica How about some free drinks on the flight back for the free promo?,,2015-02-19 21:27:20 -0800,"Dallas, TX",,,,,,
5.68633361595412E+017,positive,1,,,Virgin America,,SSal,,0,@VirginAmerica @SSal thanks!,,2015-02-19 20:48:52 -0800,"Dutchess County, NY",Eastern Time (US & Canada),,,,,
5.68632394929959E+017,neutral,0.6354,,,Virgin America,,SoleXclusive415,,0,@VirginAmerica momma I made it! 😁😁😁,,2015-02-19 20:45:02 -0800,Bay Area,,,,,,
5.68630879246901E+017,neutral,1,,,Virgin America,,SSal,,0,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,,2015-02-19 20:39:00 -0800,"Dutchess County, NY",Eastern Time (US & Canada),,,,,
5.68629385105793E+017,neutral,0.6742,,0,Virgin America,,SSal,,0,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!,,2015-02-19 20:33:04 -0800,"Dutchess County, NY",Eastern Time (US & Canada),,,,,
5.68626625857729E+017,neutral,0.6745,,,Virgin America,,SoleXclusive415,,1,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,,2015-02-19 20:22:06 -0800,Bay Area,,,,,,
5.68607562251108E+017,neutral,0.6461,,,Virgin America,,AQR415,,0,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,,2015-02-19 19:06:21 -0800,San Francisco,Pacific Time (US & Canada),,,,,
